KEGG,canon_smiles,smiles,n_electrons,n_carbons,organic,easy,exp_rxn_data,dlpno_data,smiles_ph0,charge_ph0,smiles_ion,charge_ion,josh
C15716,C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(=O)N(C)[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)O[C@@H]1C,C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(=O)N(C)[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)O[C@@H]1C,294,40,True,False,False,False,C\\C=C\\C=C\\C=C\\C=C\\C=C\\C=C\\C=C\\C=C\\C(=O)N(C)[C@H]1[C@@H](C)OC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC1=O,0,C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(=O)N([C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)O[C@@H]1C)CCC(=O)N)C)C,0,False
C07921,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,76,10,True,True,False,False,C[C@]([NH3+])(Cc1ccc(O)cc1)C(O)=O,1,Oc1ccc(cc1)C[C@@](C(=O)O)([NH3+])C,1,False
C04067,CCOC(=O)C(=O)C(C)C(=O)OCC,CCOC(=O)C(=O)C(C)C(=O)OCC,80,9,True,True,False,False,CCOC(=O)C(C)C(=O)C(=O)OCC,0,CCOC(=O)C(=O)C(C(=O)OCC)C,0,False
C10144,OC[C@H]1NCC[C@@H](O)[C@@H]1O,OC[C@H]1NCC[C@@H](O)[C@@H]1O,60,6,True,True,False,False,OC[C@H]1[NH2+]CC[C@@H](O)[C@@H]1O,1,OC[C@H]1[NH2+]CC[C@H]([C@@H]1O)O,1,False
C17586,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,222,21,True,False,False,False,[NH3+]CC[C@H](O)C(=O)N[C@@H]1C[C@H]([NH3+])[C@@H](O[C@H]2O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]2[NH3+])[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,4,[NH3+]CC[C@@H](C(=O)N[C@@H]1C[C@H]([NH3+])[C@H]([C@@H]([C@H]1O)O[C@@H]1O[C@@H]([C@H]([C@H]1O)O)CO)O[C@H]1O[C@H](C[NH3+])[C@H]([C@@H]([C@H]1[NH3+])O)O)O,4,False
C12837,O[C@@H]1C=CC=C(Cl)[C@@H]1O,O[C@@H]1C=CC=C(Cl)[C@@H]1O,50,6,True,True,False,False,O[C@@H]1C=CC=C(Cl)[C@@H]1O,0,O[C@@H]1[C@H](O)C=CC=C1Cl,0,False
C10533,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,176,22,True,False,False,False,COc1c(O)c2C(=O)C(=COc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(O)cc1,0,OC[C@H]1O[C@@H](Oc2cc3occ(c(=O)c3c(c2OC)O)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O,0,False
C14532,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,82,9,True,True,False,False,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,0,CC(C(=O)O)Oc1cc(Cl)c(cc1Cl)Cl,0,False
C19710,N=C(N)NCCC[C@H](NC(=O)CC(N)C(=O)NC(CC(=O)O)C(=O)O)C(=O)O,N=C(N)NCCC[C@H](NC(=O)CC(N)C(=O)NC(CC(=O)O)C(=O)O)C(=O)O,158,14,True,False,False,False,NC(=[NH2+])NCCC[C@H](NC(=O)CC([NH3+])C(=O)NC(CC(O)=O)C(O)=O)C(O)=O,2,O=C(CC(C(=O)NC(C(=O)O)CC(=O)O)[NH3+])N[C@H](C(=O)O)CCCN[C+](=[NH2+])N,3,False
C05328,N[C@@H]1CCCCNC1=O,N[C@@H]1CCCCNC1=O,52,6,True,True,False,False,[NH3+][C@@H]1CCCCNC1=O,1,O=C1NCCCC[C@H]1[NH3+],1,False
C15038,O=C(Cc1ccc(O)cc1)Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1,O=C(Cc1ccc(O)cc1)Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1,154,25,True,False,False,False,Oc1ccc(CC(=O)Nc2ncc([nH+]c2Cc2ccccc2)-c2ccc(O)cc2)cc1,1,Oc1ccc(cc1)CC(=O)Nc1ncc(nc1Cc1ccccc1)c1ccc(cc1)O,0,False
C18382,I.I.NCCN,I.I.NCCN,42,2,False,False,False,False,[NH3+]CC[NH3+],2,[NH3+]CC[NH3+].I.I,2,False
C04236,CC(C)[C@H](C(=O)O)C(=O)C(=O)O,CC(C)[C@H](C(=O)O)C(=O)C(=O)O,68,7,True,True,False,False,CC(C)[C@H](C(O)=O)C(=O)C(O)=O,0,OC(=O)C(=O)[C@@H](C(=O)O)C(C)C,0,True
C15676,CC1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC1=O,CC1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC1=O,172,21,True,False,False,False,C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCCCCC(=O)[C@@H]2CO2)NC(=O)C(C)NC1=O,0,O=C1N[C@@H](CCCCCC(=O)[C@@H]2CO2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C(=O)NC1C)C,0,False
C09722,C=C(C)[C@@H]1[C@@H](O)C[C@]2(C)[C@@H]1CC[C@](C)(O)[C@@H]2C,C=C(C)[C@@H]1[C@@H](O)C[C@]2(C)[C@@H]1CC[C@](C)(O)[C@@H]2C,98,15,True,False,False,False,C[C@@H]1[C@]2(C)C[C@H](O)[C@H]([C@H]2CC[C@]1(C)O)C(C)=C,0,CC(=C)[C@@H]1[C@@H](O)C[C@@]2([C@@H]1CC[C@]([C@@H]2C)(C)O)C,0,False
C04582,CSC[C@@H](O)[C@@H](O)C(=O)COP(=O)(O)O,CSC[C@@H](O)[C@@H](O)C(=O)COP(=O)(O)O,90,6,True,True,False,False,CSC[C@@H](O)[C@@H](O)C(=O)COP(O)(O)=O,0,CSC[C@H]([C@H](C(=O)COP(=O)(O)O)O)O,0,False
C00738,OCC1OC(O)C(O)C(O)C1O,OCC1OC(O)C(O)C(O)C1O,72,6,True,True,False,False,OCC1OC(O)C(O)C(O)C1O,0,OCC1OC(O)C(C(C1O)O)O,0,False
C10222,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,650,90,True,False,False,False,O[C@@H]1Cc2c(O)cc(O)c([C@@H]3[C@@H](O)[C@H](Oc4c3c(O)cc(O)c4[C@@H]3[C@@H](O)[C@H](Oc4c3c(O)cc(O)c4[C@@H]3[C@@H](O)[C@H](Oc4c([C@@H]5[C@@H](O)[C@H](Oc6c([C@@H]7[C@@H](O)[C@H](Oc8cc(O)cc(O)c78)c7ccc(O)c(O)c7)c(O)cc(O)c56)c5ccc(O)c(O)c5)c(O)cc(O)c34)c3ccc(O)c(O)c3)c3ccc(O)c(O)c3)c3ccc(O)c(O)c3)c2O[C@@H]1c1ccc(O)c(O)c1,0,Oc1cc(O)c2c(c1)O[C@@H]([C@@H]([C@H]2c1c(O)cc(c2c1O[C@H](c1ccc(c(c1)O)O)[C@@H]([C@H]2c1c(O)cc(c2c1O[C@H](c1ccc(c(c1)O)O)[C@@H]([C@H]2c1c(O)cc(c2c1O[C@H](c1ccc(c(c1)O)O)[C@@H]([C@H]2c1c(O)cc(c2c1O[C@H](c1ccc(c(c1)O)O)[C@@H]([C@H]2c1c(O)cc(c2c1O[C@@H]([C@@H](C2)O)c1ccc(c(c1)O)O)O)O)O)O)O)O)O)O)O)O)c1ccc(c(c1)O)O,0,False
C03051,CC12CCC(O)CC1CCC1C2CCC2(C)C1CC[C@@H]2O,CC12CCC(O)CC1CCC1C2CCC2(C)C1CC[C@@H]2O,120,19,True,False,False,False,CC12CCC3C(CCC4CC(O)CCC34C)C1CC[C@@H]2O,0,OC1CCC2(C(C1)CCC1C2CCC2(C1CC[C@@H]2O)C)C,0,False
C16975,C/C=C/c1cc(OC)c(OC)c(OC)c1,C/C=C/c1cc(OC)c(OC)c(OC)c1,82,12,True,False,False,False,COc1cc(\\C=C\\C)cc(OC)c1OC,0,C/C=C/c1cc(OC)c(c(c1)OC)OC,0,False
C15859,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)O)C(C)(C)CCC1,224,40,True,False,False,False,C\\C(CCCC(C)(C)O)=C/C=C/C(/C)=C/C=C/C(/C)=C/C=C/C=C(\\C)/C=C/C=C(\\C)/C=C/C1=C(C)CCCC1(C)C,0,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C1=C(C)CCCC1(C)C)/C)/C)/C=C/C=C(/C=C/C=C(/CCCC(O)(C)C)\C)\C,0,False
C14096,O=Cc1cccc(C(=O)O)c1O,O=Cc1cccc(C(=O)O)c1O,62,8,True,True,False,False,OC(=O)c1cccc(C=O)c1O,0,O=Cc1cccc(c1O)C(=O)O,0,False
C04778,Cc1cc2ncn([C@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2cc1C,Cc1cc2ncn([C@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2cc1C,132,14,True,False,False,False,Cc1cc2[nH+]cn([C@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)c2cc1C,1,O[C@@H]1[C@H](O)[C@H](O[C@@H]1n1cnc2c1cc(C)c(c2)C)COP(=O)(O)O,0,False
C12662,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,332,42,True,False,False,False,CO[C@H]1[C@@H](CC(=O)O[C@H](C)C\\C=C\\C=C\\[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O2)[C@@H]([C@H]1O)[NH+](C)C)OC(C)=O,1,O=CC[C@H]1C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@H](OC(=O)C[C@H]([C@@H]([C@H]1O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)[NH+](C)C)O[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)O)OC(=O)CC(C)C)OC)OC(=O)C)C,1,False
C08346,OC[C@@]1(O)CO[C@@H](O)[C@@H]1O,OC[C@@]1(O)CO[C@@H](O)[C@@H]1O,60,5,True,True,False,False,OC[C@@]1(O)CO[C@@H](O)[C@@H]1O,0,OC[C@@]1(O)CO[C@H]([C@@H]1O)O,0,False
C18303,C/C(C(=O)O)=C(Cl)/C=C(/Cl)C(=O)O,C/C(C(=O)O)=C(Cl)/C=C(/Cl)C(=O)O,72,7,True,True,False,False,C\\C(C(O)=O)=C(/Cl)\\C=C(\\Cl)C(O)=O,0,OC(=O)/C(=C\C(=C(/C(=O)O)\C)\Cl)/Cl,0,False
C05593,O=C(O)Cc1cccc(O)c1,O=C(O)Cc1cccc(O)c1,58,8,True,True,False,False,OC(=O)Cc1cccc(O)c1,0,OC(=O)Cc1cccc(c1)O,0,False
C15697,CCCC(=O)N[C@H](C(=O)N[C@H]1COC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2C[C@H](C)CN2C1=O)[C@@H](C)CC,CCCC(=O)N[C@H](C(=O)N[C@H]1COC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2C[C@H](C)CN2C1=O)[C@@H](C)CC,426,53,True,False,False,False,CCCC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1COC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2C[C@H](C)CN2C1=O,0,CCCC(=O)N[C@H](C(=O)N[C@H]1COC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(cc2)O)NC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)[C@@H](NC(=O)CC(=O)[C@@H](NC(=O)[C@H]2N(C1=O)C[C@H](C2)C)CC(C)C)CC(C)C)[C@H](CC)C,0,False
C04210,C[C@H](NCCC[C@H](N)C(=O)O)C(=O)O,C[C@H](NCCC[C@H](N)C(=O)O)C(=O)O,82,8,True,True,False,False,C[C@H]([NH2+]CCC[C@H]([NH3+])C(O)=O)C(O)=O,2,OC(=O)[C@H](CCC[NH2+][C@H](C(=O)O)C)[NH3+],2,False
C14287,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,172,29,True,False,False,False,CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,0,CC(c1cc(Cc2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C)cc(c1O)C(C)(C)C)(C)C,0,False
C04302,O=C(O)c1ccccc1N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,O=C(O)c1ccccc1N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,128,12,True,False,False,False,O[C@H]1[C@@H](O)[C@H](Nc2ccccc2C(O)=O)O[C@@H]1COP(O)(O)=O,0,O[C@H]1[C@@H](O[C@@H]([C@H]1O)COP(=O)(O)O)Nc1ccccc1C(=O)O,0,False
C02431,C[C@H](O)[C@@H]1OC(O)[C@H](O)[C@@H]1O,C[C@H](O)[C@@H]1OC(O)[C@H](O)[C@@H]1O,66,6,True,True,False,True,C[C@H](O)[C@@H]1OC(O)[C@H](O)[C@@H]1O,0,C[C@@H]([C@@H]1OC([C@@H]([C@@H]1O)O)O)O,0,True
C02926,NC1CCOC1=O,NC1CCOC1=O,40,4,True,True,False,False,[NH3+]C1CCOC1=O,1,O=C1OCCC1[NH3+],1,False
C18446,ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,110,10,True,True,False,False,ClC1=C(Cl)C(Cl)(C(Cl)=C1Cl)C1(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0,ClC1=C(Cl)C(=C(C1(Cl)C1(Cl)C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl,0,False
C01950,NC(=O)c1ccccn1,NC(=O)c1ccccn1,46,6,True,True,False,False,NC(=O)c1cccc[nH+]1,1,NC(=O)c1ccccn1,0,False
C14699,OC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,OC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,94,10,True,True,False,False,OC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,OC1C=CC2C1C1(Cl)C(=C(C2(C1(Cl)Cl)Cl)Cl)Cl,0,False
C14116,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(CC(=O)O)Cc1ccc2ccccc2c1,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(CC(=O)O)Cc1ccc2ccccc2c1,362,36,True,False,False,False,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)[nH+]cnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(CC(O)=O)Cc1ccc2ccccc2c1,1,O=C(NCCSC(=O)C(Cc1ccc2c(c1)cccc2)CC(=O)O)CCNC(=O)[C@@H](C(COP(=O)(OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1OP(=O)(O)O)O)n1cnc2c1ncnc2N)O)O)(C)C)O,0,False
C02564,COc1cc(/C=C/C(=O)NCC(=O)O)ccc1O,COc1cc(/C=C/C(=O)NCC(=O)O)ccc1O,96,12,True,False,False,False,COc1cc(\\C=C\\C(=O)NCC(O)=O)ccc1O,0,COc1cc(/C=C/C(=O)NCC(=O)O)ccc1O,0,False
C10794,CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O,CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O,140,22,True,False,False,False,CCCCCC\\C=C/CCCCCCCc1cccc(O)c1C(O)=O,0,CCCCCC/C=C\CCCCCCCc1cccc(c1C(=O)O)O,0,False
C03189,O=P(O)(O)OCC(O)CO,O=P(O)(O)OCC(O)CO,62,3,True,True,False,False,OCC([OH2+])COP(O)([O-])=O,0,OCC(COP(=O)(O)O)O,0,False
C02197,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,118,19,True,False,False,False,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2,0,O=C1C=C[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC(=O)O2)C)C,0,False
C10424,COc1cc2c(cc1O)OC[C@@]1(O)c3cc4c(cc3O[C@@H]21)OCO4,COc1cc2c(cc1O)OC[C@@]1(O)c3cc4c(cc3O[C@@H]21)OCO4,124,17,True,False,False,False,COc1cc2[C@@H]3Oc4cc5OCOc5cc4[C@]3(O)COc2cc1O,0,COc1cc2c(cc1O)OC[C@@]1([C@H]2Oc2c1cc1c(c2)OCO1)O,0,False
C18341,O=C1O[C@H]([C@@H](O)CO)C(O)=C1OP(=O)(O)O.[Na].[Na].[Na],O=C1O[C@H]([C@@H](O)CO)C(O)=C1OP(=O)(O)O.[Na].[Na].[Na],95,6,False,False,False,False,OC[C@H](O)[C@H]1OC(=O)C(OP(O)(O)=O)=C1O,0,OC[C@@H]([C@H]1OC(=O)C(=C1O)OP(=O)(O)O)O.[Na].[Na].[Na],0,False
C20507,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@H](CCO)[C@@H](O)O1,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@H](CCO)[C@@H](O)O1,134,18,True,False,False,False,OCC[C@@H]1[C@@H](O)Oc2cc3C(=O)c4cc(O)cc(O)c4C(=O)c3c(O)c12,0,OCC[C@@H]1[C@@H](O)Oc2c1c(O)c1c(c2)C(=O)c2c(C1=O)c(O)cc(c2)O,0,True
C03392,C[S+](C)CC(=O)O,C[S+](C)CC(=O)O,42,4,True,True,False,False,C[S+](C)CC(O)=O,1,OC(=O)C[S+](C)C,1,False
C17634,C/C(=C\OC1OC(CO)C(O)C(O)C1O)C1CCC(C)CC1=O,C/C(=C\OC1OC(CO)C(O)C(O)C1O)C1CCC(C)CC1=O,132,16,True,False,False,False,CC1CCC(\\C(C)=C\\OC2OC(CO)C(O)C(O)C2O)C(=O)C1,0,OCC1OC(O/C=C(/C2CCC(CC2=O)C)\C)C(C(C1O)O)O,0,False
C17687,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,160,24,True,False,False,False,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,O[C@@H]1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)C,0,False
C10469,C/C=C/c1ccc(O)c(OC)c1,C/C=C/c1ccc(O)c(OC)c1,64,10,True,True,False,False,COc1cc(\\C=C\\C)ccc1O,0,C/C=C/c1ccc(c(c1)OC)O,0,False
C11313,CC[C@@H]1/C=C/C=C/C[C@H](C)[C@@H](O)[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)/C=C/C(=O)O[C@H]2[C@@H](C)[C@@H](CC1)O[C@@]1(CC[C@@H](C)[C@@H](C[C@H](C)O)O1)[C@@H]2C,CC[C@@H]1/C=C/C=C/C[C@H](C)[C@@H](O)[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)/C=C/C(=O)O[C@H]2[C@@H](C)[C@@H](CC1)O[C@@]1(CC[C@@H](C)[C@@H](C[C@H](C)O)O1)[C@@H]2C,314,45,True,False,False,False,CC[C@H]1CC[C@H]2O[C@@]3(CC[C@@H](C)[C@@H](C[C@H](C)O)O3)[C@H](C)[C@@H](OC(=O)\\C=C\\[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@H](C)[C@H](O)[C@@H](C)C\\C=C\\C=C\\1)[C@H]2C,0,CC[C@@H]1/C=C/C=C/C[C@H](C)[C@@H](O)[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@@H]([C@H]([C@@H](/C=C/C(=O)O[C@H]2[C@H]([C@@H](CC1)O[C@@]1(CC[C@H]([C@H](O1)C[C@@H](O)C)C)[C@@H]2C)C)C)O)C,0,False
C17770,C[C@H](O)[C@]1(O)CC[C@]2(O)[C@]3(O)CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C,C[C@H](O)[C@]1(O)CC[C@]2(O)[C@]3(O)CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C,154,21,True,False,False,False,C[C@H](O)[C@]1(O)CC[C@@]2(O)[C@]1(C)[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)CC3=CC[C@@]21O,0,O[C@H]1CC[C@]2(C(=CC[C@@]3([C@@H]2C[C@@H](O)[C@]2([C@]3(O)CC[C@@]2(O)[C@@H](O)C)C)O)C1)C,0,False
C17041,CC(=O)O[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]2O[C@@H]2C[C@H](O)CC3=CC[C@H]4[C@@H]5C[C@@H]6O[C@]7(CC[C@@H](C)CO7)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]4[C@]32C)[C@@H]1O,CC(=O)O[C@@H]1[C@@H](O)[C@H](C)O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]2O[C@@H]2C[C@H](O)CC3=CC[C@H]4[C@@H]5C[C@@H]6O[C@]7(CC[C@@H](C)CO7)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]4[C@]32C)[C@@H]1O,306,41,True,False,False,False,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](OC(C)=O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]23C)O[C@]11CC[C@@H](C)CO1,0,O[C@H]1C[C@@H](O[C@@H]2O[C@H](C)[C@@H]([C@@H]([C@H]2O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)OC(=O)C)O)O)O)[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3C[C@H]3[C@@H]2[C@H](C)[C@]2(O3)CC[C@H](CO2)C)C)C1)C,0,False
